location,parameter,unit,country,city,date.utc,coordinates_latitude,coordinates_longitude,avgvalue
Palm Springs - Fire,no2,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.852605,-116.540965,0.0127380952380952
Paonia,no2,ppm,US,DELTA,2019-11-16 16:00:00.000000,38.8763,-107.6022,0.00269767441860465
Parlier,no2,ppm,US,Fresno,2019-11-16 16:00:00.000000,36.5975,-119.5036,0.0115714285714286
Pasadena,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.13263,-118.127142,0.02
Pepsi Place,no2,ppm,US,Jacksonville,2019-11-16 16:00:00.000000,30.262808,-81.606834,0.00966666666666667
Perimeter,no2,ppm,US,MIAMI - DADE,2019-11-16 16:00:00.000000,25.785472,-80.284206,0.0155
Phoenix JLG Supersit,no2,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.503601,-112.095001,0.0268139534883721
Pico Rivera,no2,ppm,US,LOS ANGELES,2019-11-16 16:00:00.000000,34.010283,-118.068484,0.0236666666666667
Pinedale Gaseous,no2,ppm,US,SUBLETTE,2019-11-16 17:00:00.000000,42.8698,-109.8708,0.00195454545454546
Piney Run,no2,ppm,US,GARRETT,2019-11-16 14:00:00.000000,39.705799,-79.011902,0.004225
Pleasanton - Owens C,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.701222,-121.903019,0.0152631578947368
Pomona,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.0667,-117.7506,0.0291904761904762
Portland - Deering O,no2,ppm,US,Portland-South Portland-Biddeford,2019-11-16 16:00:00.000000,43.660248,-70.268967,0.00930769230769231
Portland - SE Lafaye,no2,ppm,US,Portland-Vancouver-Beaverton,2019-11-16 16:00:00.000000,45.496641,-122.602877,0.0101666666666667
Portland Near Road,no2,ppm,US,Portland-Vancouver-Beaverton,2019-11-16 16:00:00.000000,45.39916,-122.7455,0.0111162790697674
RIVER_Terrace,no2,ppm,US,Washington-Arlington-Alexandria,2019-11-16 16:00:00.000000,38.895683,-76.958089,0.0275813953488372
RT,no2,ppm,US,CLARK,2019-11-16 09:00:00.000000,36.139707,-115.175654,0.0405757575757576
RUTLAND,no2,ppm,US,Rutland,2019-11-16 16:00:00.000000,43.608528,-72.98246,0.0078
"Rangely, CO",no2,ppm,US,RIO BLANCO,2019-11-16 16:00:00.000000,40.086941,-108.761002,0.0045
Redwash,no2,ppm,US,UINTAH,2019-11-16 16:00:00.000000,40.204433,-109.35321,0.0042
Redwood City,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.4828,-122.2022,0.00768421052631579
Reno3,no2,ppm,US,Reno-Sparks,2019-11-16 16:00:00.000000,39.52507,-119.807744,0.0187073170731707
Reseda,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.1992,-118.5331,0.0159047619047619
Rider Trail I-70,no2,ppm,US,ST. LOUIS,2019-11-16 17:00:00.000000,38.75264,-90.44884,0.019075
Riverside - Rubidoux,no2,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.999449,-117.415831,0.0238333333333333
Rockingham,no2,ppm,US,Harrisonburg,2019-11-16 16:00:00.000000,38.4772,-78.816704,0.0196190476190476
Roosvelt,no2,ppm,US,DUCHESNE,2019-11-16 16:00:00.000000,40.2943,-110.009,0.0082
Rose Park,no2,ppm,US,Salt Lake City,2019-11-16 16:00:00.000000,40.7955,-111.9309,0.0357142857142857
Rosenstiel,no2,ppm,US,Miami-Fort Lauderdale-Miami Beach,2019-11-16 16:00:00.000000,25.7325,-80.162201,0.00257142857142857
Roseville - N.Sunris,no2,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.74643,-121.26498,0.010075
Rutgers University,no2,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.462181,-74.429436,0.014175
SHIRLEY PLANTATION,no2,ppm,US,Richmond,2019-11-16 16:00:00.000000,37.3419,-77.260803,0.00419047619047619
SPRINGFIELDSP,no2,ppm,US,HAMPDEN,2019-11-16 16:00:00.000000,42.120248,-72.58499,0.0157179487179487
San Bernadino - 4th,no2,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.106678,-117.274063,0.0300714285714286
San Francisco,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.7658,-122.3978,0.0110263157894737
San Jose - Jackson S,no2,ppm,US,San Jose-Sunnyvale-Santa Clara,2019-11-16 16:00:00.000000,37.3483,-121.8947,0.00762162162162162
San Jose - Knox Ave,no2,ppm,US,San Jose-Sunnyvale-Santa Clara,2019-11-16 16:00:00.000000,37.338202,-121.849892,0.0135588235294118
San Pablo - Rumrill,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.9604,-122.3571,0.0108947368421053
San Rafael,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.9722,-122.5189,0.00992105263157895
San Ramon,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.743649,-121.934188,0.00728947368421053
Sandhill,no2,ppm,US,Columbia,2019-11-16 16:00:00.000000,34.1311,-80.868301,0.00214285714285714
Santa Clarita,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.3833,-118.5283,0.0195
Santa Maria - Broadw,no2,ppm,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.942872,-120.435611,0.005925
Santa Teresa,no2,ppm,US,Las Cruces,2019-11-16 13:00:00.000000,31.7878,-106.6828,0.0188064516129032
Sawgrass Lake Park,no2,ppm,US,PINELLAS,2019-11-16 16:00:00.000000,27.834409,-82.665251,0.00461290322580645
Seattle-10th & Welle,no2,ppm,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,47.597222,-122.319722,0.0189230769230769
Seattle-Beacon Hill,no2,ppm,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,47.568236,-122.308628,0.0117804878048781
Sebastopol,no2,ppm,US,Santa Rosa-Petaluma,2019-11-16 16:00:00.000000,38.403765,-122.818294,0.00594736842105263
Shadyside PSD,no2,ppm,US,BELMONT,2019-11-16 16:00:00.000000,39.9679,-80.7464,0.00978048780487806
Shafter - Walker Str,no2,ppm,US,Bakersfield,2019-11-16 16:00:00.000000,35.50349,-119.27264,0.0124
Smithfield,no2,ppm,US,CACHE,2019-11-16 16:00:00.000000,41.842778,-111.85194,0.011125
South DeKalb,no2,ppm,US,Atlanta-Sandy Springs-Marietta,2019-11-16 16:00:00.000000,33.6906,-84.2731,0.0147317073170732
South Pass,no2,ppm,US,Riverton,2019-11-16 17:00:00.000000,42.5275,-108.7203,0.0005
Spanish Fork,no2,ppm,US,Provo-Orem,2019-11-16 16:00:00.000000,40.136398,-111.660202,0.0152926829268293
St Regis Mohawk-NY,no2,ppm,US,Malone,2019-11-16 16:00:00.000000,44.980598,-74.695297,4.87804878048781e-05
St. Lukes Meridian,no2,ppm,US,Boise City-Nampa,2019-11-16 16:00:00.000000,43.600699,-116.347853,0.0208604651162791
Stockton - Hazelton,no2,ppm,US,Stockton,2019-11-16 16:00:00.000000,37.95075,-121.26897,0.0165526315789474
Substation,no2,ppm,US,Farmington,2019-11-16 13:00:00.000000,36.7969,-108.4725,0.009125
Sunrise Acres,no2,ppm,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,36.163962,-115.11393,0.0343333333333333
TOR,no2,ppm,US,PHILADELPHIA,2019-11-16 16:00:00.000000,40.054171,-74.985166,0.0262857142857143
TRINITY ST MARKS,no2,ppm,US,Detroit-Warren-Livonia,2019-11-16 16:00:00.000000,42.295824,-83.129431,0.0204878048780488
Tacoma-S 36th St,no2,ppm,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,47.22634,-122.46256,0.0146571428571429
Taft,no2,ppm,US,Cincinnati-Middletown,2019-11-16 16:00:00.000000,39.12886,-84.50404,0.0147441860465116
TakomaRec,no2,ppm,US,WASHINGTON,2019-11-16 16:00:00.000000,38.970101,-77.016715,0.0160833333333333
Thirty Third,no2,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.461807,-112.128044,0.0410243902439024
Thunder Basin,no2,ppm,US,Gillette,2019-11-16 17:00:00.000000,44.6633,-105.287498,0.00226829268292683
TracyAP,no2,ppm,US,Stockton,2019-11-16 16:00:00.000000,37.6825,-121.4406,0.00885714285714286
Triple Oak - Near Ro,no2,ppm,US,Raleigh-Cary,2019-11-16 16:00:00.000000,35.8652,-78.8197,0.00565
Troost,no2,ppm,US,Kansas City,2019-11-16 17:00:00.000000,39.10465,-94.57055,0.027875
Tulsa,no2,ppm,US,Tulsa,2019-11-16 03:00:00.000000,36.206699,-95.976402,0.0181176470588235
Turlock - S. Minaret,no2,ppm,US,Modesto,2019-11-16 16:00:00.000000,37.4883,-120.8358,0.0114102564102564
Upland,no2,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.10366,-117.629096,0.0290238095238095
Ute 1,no2,ppm,US,Durango,2019-11-16 17:00:00.000000,37.13678,-107.62863,0.00825581395348838
Ute 3,no2,ppm,US,Durango,2019-11-16 17:00:00.000000,37.10258,-107.870219,0.00923255813953489
Vallejo,no2,ppm,US,Vallejo-Fairfield,2019-11-16 16:00:00.000000,38.102507,-122.237976,0.00639473684210527
Vernal #4,no2,ppm,US,UINTAH,2019-11-16 16:00:00.000000,40.464722,-109.56083,0.005
Visalia - N. Church,no2,ppm,US,Visalia-Porterville,2019-11-16 16:00:00.000000,36.33252,-119.29095,0.01625
WARE,no2,ppm,US,Springfield,2019-11-16 16:00:00.000000,42.298302,-72.334396,0.00548717948717949
WHlthDpt,no2,ppm,US,Wichita,2019-11-16 16:00:00.000000,37.7011,-97.3139,0.0151860465116279
WY/KC,no2,ppm,US,Kansas City,2019-11-16 16:00:00.000000,39.1175,-94.6356,0.0228139534883721
Wamsutter,no2,ppm,US,Rock Springs,2019-11-16 17:00:00.000000,41.6778,-108.0242,0.00317073170731707
Welby - 78th Ave. &,no2,ppm,US,Denver-Aurora,2019-11-16 14:00:00.000000,39.8392,-104.9489,0.032
West Los Angeles - V,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.051097,-118.456386,0.0148571428571429
West Phoenix,no2,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.483799,-112.142601,0.0306176470588235
Westport,no2,ppm,US,Bridgeport-Stamford-Norwalk,2019-11-16 16:00:00.000000,41.1189,-73.3369,0.018375
Whiterocks,no2,ppm,US,UINTAH,2019-11-16 16:00:00.000000,40.483799,-109.906197,0.00159375
Winter Park,no2,ppm,US,Orlando-Kissimmee,2019-11-16 16:00:00.000000,28.5997,-81.3628,0.003375
Worcester,no2,ppm,US,Worcester,2019-11-16 16:00:00.000000,42.263901,-71.794701,0.0197575757575758
Yellowstone- Old Fai,no2,ppm,US,TETON,2019-11-16 16:00:00.000000,44.373056,-110.830833,0.00158974358974359
Yuba City,no2,ppm,US,Yuba City,2019-11-16 16:00:00.000000,39.13868,-121.61884,0.010575
22nd Street & Craycr,o3,ppm,US,Tucson,2019-11-16 16:00:00.000000,32.205,-110.8772,0.0274666666666667
2LL Los Lunas,o3,ppm,US,Albuquerque,2019-11-16 13:00:00.000000,34.8147,-106.7397,0.00945454545454545
AJ Maintenance Yard,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.420601,-111.503304,0.0437857142857143
ALLEN PARK,o3,ppm,US,Detroit-Warren-Livonia,2019-11-16 16:00:00.000000,42.2283,-83.2092,0.0146
ALSIP,o3,ppm,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.6708,-87.7325,0.003
Abington,o3,ppm,US,Willimantic,2019-11-16 16:00:00.000000,41.8402,-72.01,0.0350769230769231
Acadia NP - McFarlan,o3,ppm,US,HANCOCK,2019-11-16 16:00:00.000000,44.377048,-68.260902,0.0356428571428571
Alamo Lake,o3,ppm,US,LA PAZ,2019-11-16 16:00:00.000000,34.243889,-113.558611,0.03
Albany,o3,ppm,US,Muncie,2019-11-16 16:00:00.000000,40.3,-85.245556,0.0172307692307692
Alhambra,o3,ppm,US,St. Louis,2019-11-16 16:00:00.000000,38.869,-89.6228,0.0208333333333333
Allentown,o3,ppm,US,Allentown-Bethlehem-Easton,2019-11-16 17:00:00.000000,40.6119,-75.4325,0.0326666666666667
Alpine,o3,ppm,US,San Diego-Carlsbad-San Marcos,2019-11-16 16:00:00.000000,32.842297,-116.768326,0.0329166666666667
Altoona,o3,ppm,US,Altoona,2019-11-16 17:00:00.000000,40.515,-78.3889,0.0330666666666667
Amherst,o3,ppm,US,Buffalo-Niagara Falls,2019-11-16 16:00:00.000000,42.9925,-78.7764,0.0224285714285714
Anacortes-202 Ave (S,o3,ppm,US,SKAGIT,2019-11-16 16:00:00.000000,48.52059,-122.61428,0.0255714285714286
Anaheim,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.830586,-117.938509,0.00286666666666667
Anderson,o3,ppm,US,Redding,2019-11-16 16:00:00.000000,40.4531,-122.2978,0.00778571428571429
Ann Arbor,o3,ppm,US,Ann Arbor,2019-11-16 16:00:00.000000,42.4164,-83.9019,0.0257692307692308
Antelope - North Hig,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.71209,-121.38109,0.00646666666666667
Archbold Biomedical,o3,ppm,US,Sebring,2019-11-16 16:00:00.000000,27.1889,-81.3403,0.0215555555555556
Arden Arcade - Del P,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.613804,-121.368007,0.00486666666666667
Arendtsville,o3,ppm,US,Gettysburg,2019-11-16 16:00:00.000000,39.9231,-77.3078,0.033
Arlington Municipal,o3,ppm,US,Dallas-Fort Worth-Arlington,2019-11-16 16:00:00.000000,32.6558,-97.0886,0.00557142857142857
Arvin - Di Giorgio S,o3,ppm,US,KERN,2019-11-16 16:00:00.000000,35.23918,-118.78863,0.0121538461538462
Ascarate Park Southe,o3,ppm,US,El Paso,2019-11-16 16:00:00.000000,31.7467,-106.402802,0.00328571428571429
Ashland,o3,ppm,US,AROOSTOOK,2019-11-16 16:00:00.000000,46.604,-68.4135,0.0337692307692308
Atascadero2,o3,ppm,US,San Luis Obispo-Paso Robles,2019-11-16 17:00:00.000000,35.494556,-120.666203,0.0147333333333333
Auburn,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.937801,-121.103897,0.023
Audubon C38,o3,ppm,US,Austin-Round Rock,2019-11-16 16:00:00.000000,30.483168,-97.8723,0.0144285714285714
Aurora East,o3,ppm,US,ARAPAHOE,2019-11-16 16:00:00.000000,39.638542,-104.569061,0.0306153846153846
Austin Northwest C3,o3,ppm,US,Austin-Round Rock,2019-11-16 16:00:00.000000,30.3542,-97.760002,0.00623076923076923
Avon,o3,ppm,US,Indianapolis,2019-11-16 16:00:00.000000,39.7589,-86.3972,0.0181428571428571
Azalea,o3,ppm,US,Tampa-St. Petersburg-Clearwater,2019-11-16 16:00:00.000000,27.7858,-82.74,0.0308888888888889
Azusa,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.136474,-117.923963,0.00286666666666667
BCSP,o3,ppm,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,39.8172,-75.5639,0.0297857142857143
BELLFNT2,o3,ppm,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,39.773899,-75.496399,0.0292666666666667
BLAIR STREET,o3,ppm,US,St. Louis,2019-11-16 17:00:00.000000,38.656449,-90.198548,0.00523076923076923
Babylon,o3,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.7356,-73.4061,0.0321428571428572
Bad River Tribal Sch,o3,ppm,US,ASHLAND,2019-11-16 16:00:00.000000,46.6144,-90.6986,0.0304615384615385
Badlands,o3,ppm,US,JACKSON,2019-11-16 16:00:00.000000,43.746944,-101.941109,0.0234285714285714
Bakersfield - Califo,o3,ppm,US,Bakersfield,2019-11-16 16:00:00.000000,35.356615,-119.062613,0.0106923076923077
Bakersfield-Muni,o3,ppm,US,Bakersfield,2019-11-16 16:00:00.000000,35.3313,-119.0,0.01275
Banning - South Hath,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.920758,-116.858419,0.0232
Barstow,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.894054,-117.024756,0.006
Basin,o3,ppm,US,BIG HORN,2019-11-16 16:00:00.000000,44.28,-108.041107,0.0125
Bay Oaks Park,o3,ppm,US,Cape Coral-Fort Myers,2019-11-16 16:00:00.000000,26.4489,-81.9394,0.0304444444444444
Bayonne,o3,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.67025,-74.126083,0.0293333333333333
Bayou Plaquemine,o3,ppm,US,Baton Rouge,2019-11-16 16:00:00.000000,30.2211,-91.3153,0.0162666666666667
Baytown Garth C1017,o3,ppm,US,Houston-Sugar Land-Baytown,2019-11-16 16:00:00.000000,29.823319,-94.983786,0.0100714285714286
Beaufort,o3,ppm,US,Morehead City,2019-11-16 14:00:00.000000,34.8848,-76.6203,0.0336
Beaumont C2/C112,o3,ppm,US,Beaumont-Port Arthur,2019-11-16 16:00:00.000000,30.0394,-94.0747,0.0196428571428571
Beaver Falls,o3,ppm,US,Pittsburgh,2019-11-16 17:00:00.000000,40.747799,-80.316704,0.0184666666666667
Beltsville,o3,ppm,US,Washington-Arlington-Alexandria,2019-11-16 16:00:00.000000,39.0284,-76.8172,0.0263076923076923
Bennington,o3,ppm,US,Bennington,2019-11-16 16:00:00.000000,42.887501,-73.249702,0.0343076923076923
Berkeley Aquatic Par,o3,ppm,US,ALAMEDA,2019-11-16 16:00:00.000000,37.864767,-122.302741,0.00616666666666667
Bernalillo,o3,ppm,US,Albuquerque,2019-11-16 13:00:00.000000,35.2994,-106.5483,0.00427272727272727
Bethel Island,o3,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,38.006311,-121.641918,0.00909090909090909
Big Bend  NP,o3,ppm,US,BREWSTER,2019-11-16 16:00:00.000000,29.3025,-103.178101,0.0293571428571429
Big Piney,o3,ppm,US,SUBLETTE,2019-11-16 17:00:00.000000,42.486668,-110.099167,0.034375
Birney,o3,ppm,US,ROSEBUD,2019-11-16 16:00:00.000000,45.366151,-106.48982,0.0207692307692308
Black Hawk,o3,ppm,US,Rapid City,2019-11-16 16:00:00.000000,44.155636,-103.315765,0.0293
Blackwater NWR,o3,ppm,US,Cambridge,2019-11-16 16:00:00.000000,38.445,-76.1114,0.0277272727272727
Blaine,o3,ppm,US,Minneapolis-St. Paul-Bloomington,2019-11-16 16:00:00.000000,45.1425,-93.2139,0.0206428571428571
Blind Services; 1185,o3,ppm,US,Deltona-Daytona Beach-Ormond Beach,2019-11-16 16:00:00.000000,29.2069,-81.0531,0.0126666666666667
Bloomfield,o3,ppm,US,Farmington,2019-11-16 13:00:00.000000,36.7422,-107.9769,0.000285714285714286
Blue Point Sheriff S,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.5455,-111.6093,0.0291333333333333
Blythe,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.61235,-114.60209,0.0111538461538462
Bondville,o3,ppm,US,Champaign-Urbana,2019-11-16 16:00:00.000000,40.0519,-88.3724,0.00692307692307692
Bonifay,o3,ppm,US,HOLMES,2019-11-16 16:00:00.000000,30.8475,-85.6044,0.0227777777777778
Boonville,o3,ppm,US,Evansville,2019-11-16 16:00:00.000000,38.0519,-87.2783,0.0154285714285714
Boston - Roxbury,o3,ppm,US,Boston-Cambridge-Quincy,2019-11-16 16:00:00.000000,42.329399,-71.082497,0.0296428571428571
Boulder,o3,ppm,US,SUBLETTE,2019-11-16 17:00:00.000000,42.7186,-109.7531,0.0322666666666667
Boulder City,o3,ppm,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,35.978149,-114.846313,0.042
Boulder Reservoir,o3,ppm,US,BOULDER,2019-11-16 16:00:00.000000,40.070007,-105.220232,0.0234615384615385
Brigantine,o3,ppm,US,Atlantic City,2019-11-16 16:00:00.000000,39.46487,-74.448738,0.0247272727272727
Brighton Township,o3,ppm,US,Pittsburgh,2019-11-16 17:00:00.000000,40.6847,-80.3597,0.0262666666666667
Bristol,o3,ppm,US,Elkhart-Goshen,2019-11-16 16:00:00.000000,41.7178,-85.8247,0.0166315789473684
Broadus,o3,ppm,US,POWDER RIVER,2019-11-16 16:00:00.000000,45.440295,-105.37028,0.0241538461538462
Brockton,o3,ppm,US,PLYMOUTH,2019-11-16 16:00:00.000000,42.065119,-71.012686,0.032
Bronx - IS52,o3,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.816101,-73.902199,0.027
Brownstown,o3,ppm,US,Seymour,2019-11-16 16:00:00.000000,38.920835,-86.080523,0.0211428571428571
Buckeye,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.37,-112.6207,0.0056
Burdens Creek,o3,ppm,US,Durham,2019-11-16 16:00:00.000000,35.889402,-78.8747,0.0240769230769231
C GRANDE,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,32.9544,-111.7622,0.0252666666666667
CARPENTER,o3,ppm,US,Des Moines,2019-11-16 16:00:00.000000,41.6031,-93.643303,0.0236923076923077
CCNY,o3,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 13:00:00.000000,40.8197,-73.9481,0.0243636363636364
CC_Armory,o3,ppm,US,CARSON CITY,2019-11-16 16:00:00.000000,39.144804,-119.766409,0.0157142857142857
CHARLESTON,o3,ppm,US,KANAWHA,2019-11-16 16:00:00.000000,38.346258,-81.621161,0.00942857142857143
CHICOPEE,o3,ppm,US,Springfield,2019-11-16 16:00:00.000000,42.194401,-72.555603,0.035
CHI_COM,o3,ppm,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.7547,-87.7136,0.0055
CHI_SWFP,o3,ppm,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.755798,-87.545303,0.0240769230769231
CHI_TAFT,o3,ppm,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.984402,-87.791901,0.004
CICERO,o3,ppm,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.855301,-87.752502,0.00623076923076923
Caddo Valley,o3,ppm,US,Arkadelphia,2019-11-16 15:00:00.000000,34.1795,-93.0988,0.0065
Calaveras Lake C59,o3,ppm,US,San Antonio,2019-11-16 16:00:00.000000,29.275299,-98.311699,0.00776923076923077
Calexico - Ethel Str,o3,ppm,US,El Centro,2019-11-16 16:00:00.000000,32.67618,-115.48307,0.0206363636363636
Calvert,o3,ppm,US,Washington-Arlington-Alexandria,2019-11-16 14:00:00.000000,38.536722,-76.617194,0.0228333333333333
Camden Spruce St,o3,ppm,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,39.934446,-75.125291,0.0289230769230769
Camp Bullis C58,o3,ppm,US,San Antonio,2019-11-16 16:00:00.000000,29.6322,-98.565002,0.00546153846153846
Camp Pendleton,o3,ppm,US,San Diego-Carlsbad-San Marcos,2019-11-16 16:00:00.000000,33.217026,-117.396156,0.0139166666666667
Candor,o3,ppm,US,MONTGOMERY,2019-11-16 16:00:00.000000,35.26,-79.84,0.0293076923076923
Cannons Lane,o3,ppm,US,Louisville,2019-11-16 16:00:00.000000,38.2286,-85.6544,0.0134285714285714
Canyonlands NP,o3,ppm,US,SAN JUAN,2019-11-16 16:00:00.000000,38.4583,-109.8211,0.0372142857142857
Cape Coral Fire Stat,o3,ppm,US,Cape Coral-Fort Myers,2019-11-16 16:00:00.000000,26.5475,-81.9797,0.0313333333333333
Cape Elizabeth,o3,ppm,US,Portland-South Portland-Biddeford,2019-11-16 16:00:00.000000,43.561043,-70.207321,0.0354285714285714
Cape Romain,o3,ppm,US,Charleston-North Charleston,2019-11-16 16:00:00.000000,32.941002,-79.656998,0.0256
Capitol,o3,ppm,US,Baton Rouge,2019-11-16 16:00:00.000000,30.4622,-91.1769,0.0207857142857143
Carlsbad,o3,ppm,US,Carlsbad-Artesia,2019-11-16 13:00:00.000000,32.38,-104.2622,0.0147272727272727
Carlyss,o3,ppm,US,Lake Charles,2019-11-16 16:00:00.000000,30.1433,-93.3719,0.0164666666666667
Carpinteria,o3,ppm,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.402802,-119.457497,0.0271538461538462
Carrithers Middle Sc,o3,ppm,US,JEFFERSON,2019-11-16 16:00:00.000000,38.1825,-85.5744,0.0152142857142857
Carrizo,o3,ppm,US,San Luis Obispo-Paso Robles,2019-11-16 17:00:00.000000,35.35474,-120.04013,0.0197333333333333
